Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,FirstName,LastName,ADEmail,Phone number
3182,31,Female,Jacket,Outerwear,51,Montana,M,Charcoal,Summer,4.4,No,Cash,Free Shipping,No,No,27,PayPal,Every 3 Months,Stasia,Becker,stasiabecker@gmail.com,+1532-102-5080
3183,50,Female,Sunglasses,Accessories,97,Georgia,L,Green,Fall,3.6,No,PayPal,Free Shipping,No,No,4,Credit Card,Annually,Jona,Grindle,jonagrindle@gmail.com,+1251-578-7079
3184,50,Female,Sneakers,Footwear,56,Mississippi,M,Green,Winter,3.5,No,Debit Card,Standard,No,No,14,Cash,Every 3 Months,Judie,Claywell,judieclaywell@gmail.com,+1707-340-9225
3185,61,Female,Sweater,Clothing,53,Hawaii,L,Green,Spring,4.2,No,Credit Card,2-Day Shipping,No,No,30,Venmo,Quarterly,Dewitt,Borger,dewittborger@gmail.com,+1716-999-0562
3186,52,Female,Skirt,Clothing,71,Ohio,L,Gold,Fall,4.7,No,Credit Card,Express,No,No,6,PayPal,Annually,Nena,Hacker,nenahacker@gmail.com,+1920-987-9773
3187,38,Female,Jewelry,Accessories,93,Virginia,S,Cyan,Winter,4.8,No,PayPal,Store Pickup,No,No,43,Venmo,Annually,Kelsie,Wachtel,kelsiewachtel@gmail.com,+1884-056-8394
3188,67,Female,Blouse,Clothing,72,Texas,L,Indigo,Winter,3.2,No,Credit Card,Free Shipping,No,No,28,Debit Card,Weekly,Sau,Pfau,saupfau@gmail.com,+1204-752-8397
3189,42,Female,Blouse,Clothing,59,Vermont,M,Lavender,Winter,3.5,No,Venmo,Standard,No,No,39,Bank Transfer,Monthly,Shanice,Mccrystal,shanicemccrystal@gmail.com,+1460-271-7158
3190,25,Female,Boots,Footwear,87,Kansas,M,Beige,Summer,4.2,No,PayPal,Store Pickup,No,No,30,PayPal,Bi-Weekly,Chase,Karner,chasekarner@gmail.com,+1101-996-1750
3191,41,Female,Jeans,Clothing,78,California,S,Purple,Fall,3.4,No,Bank Transfer,Free Shipping,No,No,5,Credit Card,Fortnightly,Tommie,Underdahl,tommieunderdahl@gmail.com,+1351-728-9482
3192,62,Female,Hoodie,Clothing,68,Mississippi,XL,Maroon,Winter,4.7,No,Bank Transfer,Store Pickup,No,No,42,Credit Card,Every 3 Months,Dorcas,Darity,dorcasdarity@gmail.com,+1304-652-8758
3193,19,Female,Sweater,Clothing,76,Iowa,S,Maroon,Fall,3,No,Credit Card,Free Shipping,No,No,20,Cash,Fortnightly,Angel,Sanor,angelsanor@gmail.com,+1158-115-5639
3194,63,Female,Gloves,Accessories,99,Virginia,L,Teal,Winter,4,No,PayPal,Express,No,No,35,Credit Card,Fortnightly,Willodean,Harn,willodeanharn@gmail.com,+1691-715-5141
3195,43,Female,Sneakers,Footwear,52,Maryland,L,Gold,Summer,4.6,No,Debit Card,Standard,No,No,10,Credit Card,Bi-Weekly,Weston,Martina,westonmartina@gmail.com,+1606-398-7869
3196,68,Female,Sunglasses,Accessories,58,Missouri,S,Red,Spring,4.9,No,Debit Card,Next Day Air,No,No,36,Credit Card,Quarterly,Roma,Lafollette,romalafollette@gmail.com,+1148-812-1541
3197,24,Female,Belt,Accessories,59,Wisconsin,L,Maroon,Winter,2.8,No,Debit Card,Express,No,No,21,Debit Card,Fortnightly,Felisa,Cail,felisacail@gmail.com,+1539-398-3227
3198,27,Female,Sweater,Clothing,71,Maine,M,Teal,Spring,3.2,No,Bank Transfer,Free Shipping,No,No,29,Credit Card,Every 3 Months,Demetria,Abbey,demetriaabbey@gmail.com,+1714-471-5402
3199,61,Female,Gloves,Accessories,94,Pennsylvania,L,Peach,Winter,2.8,No,Cash,Free Shipping,No,No,39,Debit Card,Weekly,Jeromy,Danz,jeromydanz@gmail.com,+1630-949-2400
3200,59,Female,Handbag,Accessories,40,Maine,XL,Pink,Winter,4.2,No,PayPal,Express,No,No,16,PayPal,Monthly,Rasheeda,Alkire,rasheedaalkire@gmail.com,+1392-007-8894
3201,67,Female,Socks,Clothing,24,Missouri,L,Black,Spring,4.8,No,PayPal,Free Shipping,No,No,32,Credit Card,Monthly,Dulce,Abril,dulceabril@gmail.com,+1770-341-3931
3202,46,Female,Pants,Clothing,38,Vermont,S,Indigo,Fall,2.8,No,Credit Card,2-Day Shipping,No,No,34,Cash,Monthly,Mara,Hashimoto,marahashimoto@gmail.com,+1926-706-3341
3203,65,Female,Scarf,Accessories,37,Wisconsin,L,Green,Fall,4.5,No,Bank Transfer,Standard,No,No,38,Venmo,Annually,Philip,Gent,philipgent@gmail.com,+1479-065-4394
3204,63,Female,Coat,Outerwear,29,New Jersey,L,Teal,Spring,4.1,No,Cash,Express,No,No,14,Venmo,Annually,Kathleen,Hanner,kathleenhanner@gmail.com,+1194-542-2171
3205,57,Female,Jacket,Outerwear,92,New Mexico,XL,Lavender,Fall,4.3,No,Credit Card,Free Shipping,No,No,23,Debit Card,Bi-Weekly,Nereida,Magwood,nereidamagwood@gmail.com,+1771-259-5475
3206,40,Female,Hoodie,Clothing,24,Colorado,XL,Magenta,Fall,4.4,No,Debit Card,2-Day Shipping,No,No,50,Bank Transfer,Every 3 Months,Gaston,Brumm,gastonbrumm@gmail.com,+1519-382-0321
3207,36,Female,Boots,Footwear,52,California,M,Brown,Winter,3,No,Debit Card,Free Shipping,No,No,49,PayPal,Monthly,Etta,Hurn,ettahurn@gmail.com,+1392-295-0715
3208,67,Female,Socks,Clothing,29,Arizona,XL,Beige,Summer,2.7,No,Debit Card,Next Day Air,No,No,14,PayPal,Annually,Earlean,Melgar,earleanmelgar@gmail.com,+1536-549-9211
3209,61,Female,Jewelry,Accessories,30,Indiana,L,Indigo,Winter,3.3,No,PayPal,2-Day Shipping,No,No,42,PayPal,Weekly,Vincenza,Weiland,vincenzaweiland@gmail.com,+1488-477-6407
3210,64,Female,Shoes,Footwear,31,Arkansas,L,Peach,Fall,4.3,No,Bank Transfer,Standard,No,No,39,Debit Card,Annually,Fallon,Winward,fallonwinward@gmail.com,+1791-550-2717
3211,30,Female,Socks,Clothing,67,Nevada,M,Magenta,Summer,2.9,No,Debit Card,Express,No,No,43,Venmo,Bi-Weekly,Arcelia,Bouska,arceliabouska@gmail.com,+1785-540-8202
3212,53,Female,Pants,Clothing,65,Rhode Island,L,Turquoise,Winter,4.9,No,Credit Card,Standard,No,No,12,Cash,Monthly,Franklyn,Unknow,franklynunknow@gmail.com,+1873-237-5586
3213,27,Female,Sneakers,Footwear,22,Wyoming,M,Indigo,Winter,3.6,No,Bank Transfer,2-Day Shipping,No,No,21,Debit Card,Weekly,Sherron,Ascencio,sherronascencio@gmail.com,+1115-496-4401
3214,27,Female,Sunglasses,Accessories,56,Texas,M,Brown,Winter,3.3,No,Venmo,Standard,No,No,33,Credit Card,Monthly,Marcel,Zabriskie,marcelzabriskie@gmail.com,+1470-622-9654
3215,53,Female,Skirt,Clothing,78,Washington,M,Yellow,Spring,3.1,No,Bank Transfer,Free Shipping,No,No,6,Debit Card,Annually,Kina,Hazelton,kinahazelton@gmail.com,+1836-803-3288
3216,34,Female,Coat,Outerwear,90,Rhode Island,M,Magenta,Summer,2.7,No,Bank Transfer,Free Shipping,No,No,10,PayPal,Every 3 Months,Shavonne,Pia,shavonnepia@gmail.com,+1938-562-0838
3217,39,Female,Hoodie,Clothing,85,Illinois,S,Olive,Winter,3.4,No,Debit Card,Next Day Air,No,No,18,Cash,Weekly,Shavon,Benito,shavonbenito@gmail.com,+1191-137-8892
3218,44,Female,Sunglasses,Accessories,58,Oregon,M,Silver,Fall,3.4,No,PayPal,Express,No,No,46,Venmo,Weekly,Lauralee,Perrine,lauraleeperrine@gmail.com,+1595-653-9983
3219,37,Female,Skirt,Clothing,34,Florida,M,Teal,Fall,3.9,No,Venmo,Express,No,No,49,PayPal,Monthly,Loreta,Curren,loretacurren@gmail.com,+1199-431-3424
3220,57,Female,Coat,Outerwear,40,Kansas,L,White,Summer,3.5,No,Bank Transfer,2-Day Shipping,No,No,39,Credit Card,Weekly,Teresa,Strawn,teresastrawn@gmail.com,+1782-481-5713
3221,38,Female,Handbag,Accessories,29,North Dakota,M,Blue,Fall,4.1,No,PayPal,Free Shipping,No,No,16,Cash,Monthly,Belinda,Partain,belindapartain@gmail.com,+1905-951-5963
3222,21,Female,T-shirt,Clothing,76,New Hampshire,M,Yellow,Winter,3.2,No,Credit Card,Standard,No,No,28,Cash,Annually,Holly,Eudy,hollyeudy@gmail.com,+1295-363-3397
3223,45,Female,Sunglasses,Accessories,84,Texas,S,Maroon,Fall,4.6,No,Debit Card,Store Pickup,No,No,22,PayPal,Quarterly,Many,Cuccia,manycuccia@gmail.com,+1408-543-7938
3224,68,Female,Shirt,Clothing,65,Montana,S,Gray,Spring,3.9,No,PayPal,Standard,No,No,36,Venmo,Bi-Weekly,Libbie,Dalby,libbiedalby@gmail.com,+1480-466-7709
3225,37,Female,Hoodie,Clothing,80,Delaware,L,Indigo,Winter,2.7,No,Cash,Free Shipping,No,No,18,PayPal,Monthly,Lester,Prothro,lesterprothro@gmail.com,+1780-815-5528
3226,53,Female,Blouse,Clothing,98,New Hampshire,M,Pink,Fall,3,No,Credit Card,Store Pickup,No,No,31,Credit Card,Weekly,Marvel,Hail,marvelhail@gmail.com,+1928-072-1037
3227,57,Female,Sneakers,Footwear,71,Minnesota,XL,Beige,Spring,3.3,No,Debit Card,Next Day Air,No,No,38,Bank Transfer,Fortnightly,Angelyn,Vong,angelynvong@gmail.com,+1703-865-2774
3228,28,Female,Scarf,Accessories,69,Alaska,XL,White,Fall,2.7,No,Credit Card,Free Shipping,No,No,42,Debit Card,Quarterly,Francesca,Beaudreau,francescabeaudreau@gmail.com,+1846-472-8719
3229,37,Female,Jewelry,Accessories,95,Connecticut,M,Yellow,Spring,4.6,No,Credit Card,2-Day Shipping,No,No,27,PayPal,Annually,Garth,Gangi,garthgangi@gmail.com,+1766-243-6866
3230,54,Female,Pants,Clothing,67,Connecticut,M,Teal,Fall,2.7,No,Debit Card,Express,No,No,24,Cash,Monthly,Carla,Trumbull,carlatrumbull@gmail.com,+1384-589-9800
3231,49,Female,Sneakers,Footwear,49,Kansas,M,Olive,Summer,2.5,No,Venmo,Next Day Air,No,No,38,Debit Card,Annually,Veta,Muntz,vetamuntz@gmail.com,+1867-685-2549
3232,62,Female,Shoes,Footwear,97,Nevada,M,Maroon,Winter,4.4,No,PayPal,Free Shipping,No,No,9,Credit Card,Annually,Stasia,Becker,stasiabecker@gmail.com,+1221-951-9900
3233,45,Female,T-shirt,Clothing,34,Massachusetts,M,White,Spring,4,No,PayPal,Next Day Air,No,No,19,Bank Transfer,Monthly,Jona,Grindle,jonagrindle@gmail.com,+1771-660-0563
3234,45,Female,Belt,Accessories,74,Indiana,M,Lavender,Fall,3.8,No,Credit Card,Express,No,No,11,Debit Card,Bi-Weekly,Judie,Claywell,judieclaywell@gmail.com,+1460-252-1134
3235,49,Female,Jewelry,Accessories,96,Washington,M,Black,Winter,2.5,No,Bank Transfer,2-Day Shipping,No,No,16,Debit Card,Quarterly,Dewitt,Borger,dewittborger@gmail.com,+1562-573-0489
3236,27,Female,Belt,Accessories,68,Kansas,M,Green,Summer,4,No,Venmo,Free Shipping,No,No,18,Venmo,Monthly,Nena,Hacker,nenahacker@gmail.com,+1144-867-5726
3237,63,Female,Belt,Accessories,84,South Carolina,L,Olive,Fall,4.1,No,Venmo,Next Day Air,No,No,8,Cash,Monthly,Kelsie,Wachtel,kelsiewachtel@gmail.com,+1957-290-3735
3238,61,Female,T-shirt,Clothing,57,Vermont,M,Gray,Summer,2.8,No,Bank Transfer,Express,No,No,4,Cash,Weekly,Sau,Pfau,saupfau@gmail.com,+1664-775-9762
3239,25,Female,Sneakers,Footwear,84,Wyoming,XL,Teal,Fall,3.4,No,PayPal,2-Day Shipping,No,No,37,Cash,Quarterly,Shanice,Mccrystal,shanicemccrystal@gmail.com,+1477-810-3195
3240,33,Female,Sunglasses,Accessories,32,Colorado,M,Charcoal,Fall,2.7,No,Credit Card,2-Day Shipping,No,No,30,Cash,Monthly,Chase,Karner,chasekarner@gmail.com,+1468-853-1004
3241,56,Female,Sandals,Footwear,37,West Virginia,M,Violet,Fall,3.8,No,Credit Card,2-Day Shipping,No,No,37,Bank Transfer,Monthly,Tommie,Underdahl,tommieunderdahl@gmail.com,+1108-257-4045
3242,50,Female,Handbag,Accessories,58,Connecticut,M,Lavender,Summer,4.4,No,Credit Card,Store Pickup,No,No,30,PayPal,Quarterly,Dorcas,Darity,dorcasdarity@gmail.com,+1653-033-7799
3243,45,Female,Socks,Clothing,74,Oregon,S,Beige,Fall,2.8,No,Cash,Express,No,No,17,Venmo,Weekly,Angel,Sanor,angelsanor@gmail.com,+1973-047-3256
3244,45,Female,Hoodie,Clothing,99,Idaho,L,Black,Summer,5,No,Venmo,Store Pickup,No,No,11,Bank Transfer,Every 3 Months,Willodean,Harn,willodeanharn@gmail.com,+1486-049-1058
3245,65,Female,Sweater,Clothing,81,Arkansas,M,Black,Fall,4.7,No,Bank Transfer,Express,No,No,42,Credit Card,Annually,Weston,Martina,westonmartina@gmail.com,+1303-867-3487
3246,63,Female,Pants,Clothing,76,Kansas,M,Purple,Fall,3.2,No,PayPal,Next Day Air,No,No,20,Cash,Weekly,Roma,Lafollette,romalafollette@gmail.com,+1806-598-0324
3247,70,Female,Sneakers,Footwear,98,Michigan,M,Magenta,Summer,2.9,No,Venmo,Store Pickup,No,No,37,Cash,Monthly,Felisa,Cail,felisacail@gmail.com,+1295-210-3023
3248,53,Female,Gloves,Accessories,91,Arkansas,M,Teal,Summer,3.7,No,Venmo,Express,No,No,12,PayPal,Fortnightly,Demetria,Abbey,demetriaabbey@gmail.com,+1711-833-6501
3249,22,Female,T-shirt,Clothing,79,Pennsylvania,S,Teal,Summer,4.2,No,Venmo,Free Shipping,No,No,41,Bank Transfer,Quarterly,Jeromy,Danz,jeromydanz@gmail.com,+1187-156-7644
3250,26,Female,Backpack,Accessories,83,Virginia,M,Pink,Summer,3.4,No,Credit Card,Express,No,No,32,Credit Card,Quarterly,Rasheeda,Alkire,rasheedaalkire@gmail.com,+1759-360-9495
3251,23,Female,Coat,Outerwear,90,Minnesota,M,Teal,Spring,2.9,No,Cash,2-Day Shipping,No,No,15,Venmo,Weekly,Dulce,Abril,dulceabril@gmail.com,+1540-540-2247
3252,25,Female,Coat,Outerwear,20,Nevada,M,Gold,Winter,3.7,No,Debit Card,Standard,No,No,39,Venmo,Quarterly,Mara,Hashimoto,marahashimoto@gmail.com,+1395-940-3115
3253,69,Female,Sandals,Footwear,21,Montana,L,Brown,Spring,2.7,No,Bank Transfer,Store Pickup,No,No,48,Credit Card,Fortnightly,Philip,Gent,philipgent@gmail.com,+1226-767-4842
3254,36,Female,Backpack,Accessories,60,Nebraska,M,Brown,Fall,3.2,No,Debit Card,2-Day Shipping,No,No,8,Venmo,Fortnightly,Kathleen,Hanner,kathleenhanner@gmail.com,+1916-036-7698
3255,21,Female,Sweater,Clothing,31,Indiana,S,Magenta,Winter,4.9,No,Venmo,Store Pickup,No,No,11,Bank Transfer,Every 3 Months,Nereida,Magwood,nereidamagwood@gmail.com,+1115-555-7311
3256,57,Female,Shorts,Clothing,40,New Jersey,M,Black,Fall,2.8,No,Cash,Next Day Air,No,No,36,Bank Transfer,Monthly,Gaston,Brumm,gastonbrumm@gmail.com,+1555-171-7063
3257,60,Female,Sunglasses,Accessories,26,Wisconsin,L,Teal,Winter,4.7,No,Cash,Free Shipping,No,No,50,Venmo,Every 3 Months,Etta,Hurn,ettahurn@gmail.com,+1667-853-7712
3258,44,Female,Shirt,Clothing,98,Minnesota,M,Brown,Fall,3.3,No,PayPal,Express,No,No,39,Venmo,Every 3 Months,Earlean,Melgar,earleanmelgar@gmail.com,+1908-928-8805
3259,31,Female,Shoes,Footwear,51,New Jersey,M,Magenta,Spring,4.3,No,Debit Card,Express,No,No,11,Credit Card,Bi-Weekly,Vincenza,Weiland,vincenzaweiland@gmail.com,+1698-570-6599
3260,57,Female,Hat,Accessories,95,Oklahoma,XL,Indigo,Fall,3.7,No,PayPal,2-Day Shipping,No,No,5,Debit Card,Every 3 Months,Fallon,Winward,fallonwinward@gmail.com,+1830-995-5904
3261,39,Female,Scarf,Accessories,36,Wisconsin,M,Violet,Summer,4.5,No,Bank Transfer,2-Day Shipping,No,No,7,Credit Card,Annually,Arcelia,Bouska,arceliabouska@gmail.com,+1726-424-3997
3262,48,Female,Belt,Accessories,52,Rhode Island,L,Cyan,Winter,3.4,No,Bank Transfer,Store Pickup,No,No,50,Debit Card,Weekly,Franklyn,Unknow,franklynunknow@gmail.com,+1866-046-9574
3263,42,Female,T-shirt,Clothing,35,Indiana,M,Violet,Spring,2.7,No,Cash,Standard,No,No,21,Cash,Every 3 Months,Sherron,Ascencio,sherronascencio@gmail.com,+1646-155-8846
3264,56,Female,Shorts,Clothing,68,Vermont,S,Black,Fall,4.4,No,PayPal,Express,No,No,31,Debit Card,Fortnightly,Marcel,Zabriskie,marcelzabriskie@gmail.com,+1105-490-9737
3265,28,Female,Pants,Clothing,50,Maine,S,Charcoal,Winter,4,No,PayPal,Express,No,No,39,Cash,Bi-Weekly,Kina,Hazelton,kinahazelton@gmail.com,+1948-509-6614
3266,40,Female,Sunglasses,Accessories,100,Alabama,M,White,Winter,3.2,No,Credit Card,Express,No,No,28,Credit Card,Fortnightly,Shavonne,Pia,shavonnepia@gmail.com,+1890-832-2149
3267,49,Female,Coat,Outerwear,74,Alabama,S,Gray,Winter,4.2,No,Bank Transfer,Next Day Air,No,No,33,Bank Transfer,Weekly,Shavon,Benito,shavonbenito@gmail.com,+1793-363-9066
3268,37,Female,Hoodie,Clothing,45,Idaho,L,Pink,Winter,3,No,Debit Card,Store Pickup,No,No,42,Credit Card,Quarterly,Lauralee,Perrine,lauraleeperrine@gmail.com,+1972-420-2764
3269,22,Female,Dress,Clothing,97,Arkansas,M,Cyan,Fall,2.8,No,Cash,Free Shipping,No,No,5,Bank Transfer,Every 3 Months,Loreta,Curren,loretacurren@gmail.com,+1303-204-1069
3270,27,Female,Blouse,Clothing,60,Ohio,M,Blue,Winter,4.9,No,Venmo,Express,No,No,25,Cash,Monthly,Teresa,Strawn,teresastrawn@gmail.com,+1232-921-0347
3271,59,Female,Socks,Clothing,25,Illinois,M,Indigo,Winter,4.7,No,Cash,Express,No,No,48,PayPal,Annually,Belinda,Partain,belindapartain@gmail.com,+1611-240-5246
3272,35,Female,Socks,Clothing,55,Nevada,XL,Magenta,Spring,4.4,No,Debit Card,Standard,No,No,30,Credit Card,Weekly,Holly,Eudy,hollyeudy@gmail.com,+1465-820-8344
3273,58,Female,Shoes,Footwear,99,Texas,M,Lavender,Winter,3.1,No,Bank Transfer,Next Day Air,No,No,34,PayPal,Quarterly,Many,Cuccia,manycuccia@gmail.com,+1290-031-1445
3274,58,Female,Belt,Accessories,45,Nevada,S,Orange,Summer,2.6,No,Credit Card,Free Shipping,No,No,34,PayPal,Every 3 Months,Libbie,Dalby,libbiedalby@gmail.com,+1823-996-1254
3275,46,Female,Sweater,Clothing,20,Oklahoma,M,Cyan,Spring,3.9,No,Credit Card,Store Pickup,No,No,14,Cash,Fortnightly,Lester,Prothro,lesterprothro@gmail.com,+1101-107-8117
3276,43,Female,Pants,Clothing,88,Alabama,XL,Green,Summer,2.6,No,Venmo,2-Day Shipping,No,No,2,Debit Card,Weekly,Marvel,Hail,marvelhail@gmail.com,+1365-270-3358
3277,39,Female,Scarf,Accessories,99,South Dakota,M,White,Summer,4,No,Credit Card,Store Pickup,No,No,41,PayPal,Every 3 Months,Angelyn,Vong,angelynvong@gmail.com,+1347-704-3292
3278,59,Female,Skirt,Clothing,86,Texas,M,Blue,Spring,4.9,No,Cash,Store Pickup,No,No,3,Credit Card,Monthly,Francesca,Beaudreau,francescabeaudreau@gmail.com,+1876-930-0254
3279,59,Female,Dress,Clothing,70,Montana,M,Black,Summer,3.3,No,Debit Card,2-Day Shipping,No,No,18,Bank Transfer,Weekly,Garth,Gangi,garthgangi@gmail.com,+1318-998-3097
3280,59,Female,Hat,Accessories,50,Wyoming,S,Red,Fall,3,No,Credit Card,Express,No,No,1,Debit Card,Fortnightly,Carla,Trumbull,carlatrumbull@gmail.com,+1242-733-7103
3281,45,Female,Handbag,Accessories,57,New York,L,Red,Winter,2.7,No,Credit Card,Next Day Air,No,No,5,PayPal,Monthly,Veta,Muntz,vetamuntz@gmail.com,+1866-475-8236
3282,27,Female,Pants,Clothing,69,Oregon,L,Gold,Winter,3.1,No,Debit Card,Free Shipping,No,No,41,Bank Transfer,Annually,Stasia,Becker,stasiabecker@gmail.com,+1845-696-7285
3283,24,Female,T-shirt,Clothing,94,California,M,Red,Fall,4.8,No,Bank Transfer,Next Day Air,No,No,5,Credit Card,Monthly,Jona,Grindle,jonagrindle@gmail.com,+1962-939-8822
3284,47,Female,Jacket,Outerwear,24,North Carolina,L,Purple,Spring,2.9,No,Credit Card,Express,No,No,10,Debit Card,Every 3 Months,Judie,Claywell,judieclaywell@gmail.com,+1406-106-2822
3285,70,Female,Scarf,Accessories,79,Kentucky,L,White,Spring,4.5,No,Debit Card,2-Day Shipping,No,No,20,Venmo,Annually,Dewitt,Borger,dewittborger@gmail.com,+1789-714-8020
3286,58,Female,Hat,Accessories,31,Hawaii,XL,Magenta,Fall,4.6,No,PayPal,Free Shipping,No,No,11,Cash,Weekly,Nena,Hacker,nenahacker@gmail.com,+1898-955-4279
3287,45,Female,Jacket,Outerwear,67,Illinois,L,Pink,Winter,5,No,Venmo,Express,No,No,4,Venmo,Fortnightly,Kelsie,Wachtel,kelsiewachtel@gmail.com,+1310-078-4773
3288,24,Female,Skirt,Clothing,63,West Virginia,L,Black,Spring,4.3,No,PayPal,2-Day Shipping,No,No,38,Credit Card,Weekly,Sau,Pfau,saupfau@gmail.com,+1201-106-9466
3289,67,Female,Handbag,Accessories,61,South Carolina,XL,White,Spring,4.9,No,Debit Card,Next Day Air,No,No,19,Credit Card,Bi-Weekly,Shanice,Mccrystal,shanicemccrystal@gmail.com,+1769-008-1921
3290,31,Female,Backpack,Accessories,50,Montana,M,Maroon,Summer,4,No,Venmo,2-Day Shipping,No,No,16,Venmo,Every 3 Months,Chase,Karner,chasekarner@gmail.com,+1950-853-0945
3291,52,Female,Coat,Outerwear,82,North Dakota,L,Black,Spring,3.1,No,Bank Transfer,Free Shipping,No,No,2,PayPal,Monthly,Tommie,Underdahl,tommieunderdahl@gmail.com,+1565-689-2459
3292,29,Female,Belt,Accessories,51,New Mexico,L,Olive,Fall,2.6,No,Bank Transfer,2-Day Shipping,No,No,11,Cash,Monthly,Dorcas,Darity,dorcasdarity@gmail.com,+1769-101-7224
3293,62,Female,Handbag,Accessories,23,Missouri,L,Gray,Spring,4.9,No,Debit Card,Standard,No,No,18,Bank Transfer,Fortnightly,Angel,Sanor,angelsanor@gmail.com,+1388-413-1757
3294,19,Female,Coat,Outerwear,91,West Virginia,M,Gold,Spring,3.5,No,Bank Transfer,2-Day Shipping,No,No,47,Credit Card,Fortnightly,Willodean,Harn,willodeanharn@gmail.com,+1182-253-0142
3295,62,Female,Sweater,Clothing,60,South Carolina,S,Magenta,Spring,4.5,No,PayPal,Store Pickup,No,No,15,Bank Transfer,Bi-Weekly,Weston,Martina,westonmartina@gmail.com,+1314-402-2557
3296,70,Female,Blouse,Clothing,34,West Virginia,S,Lavender,Summer,2.8,No,PayPal,Next Day Air,No,No,15,Cash,Weekly,Roma,Lafollette,romalafollette@gmail.com,+1603-649-2552
3297,20,Female,Blouse,Clothing,23,Alaska,M,Green,Spring,4.2,No,PayPal,Next Day Air,No,No,47,Venmo,Quarterly,Felisa,Cail,felisacail@gmail.com,+1732-987-9420
3298,67,Female,Belt,Accessories,82,West Virginia,M,Violet,Fall,4.1,No,Credit Card,Free Shipping,No,No,47,PayPal,Monthly,Demetria,Abbey,demetriaabbey@gmail.com,+1733-013-5519
3299,65,Female,Jacket,Outerwear,73,New Mexico,M,Brown,Fall,3.5,No,PayPal,Express,No,No,6,Bank Transfer,Every 3 Months,Jeromy,Danz,jeromydanz@gmail.com,+1296-019-8398
3300,45,Female,Shorts,Clothing,32,South Dakota,L,Teal,Spring,4,No,Bank Transfer,2-Day Shipping,No,No,18,Venmo,Monthly,Rasheeda,Alkire,rasheedaalkire@gmail.com,+1667-556-2621
3301,26,Female,Hat,Accessories,80,Oklahoma,M,Charcoal,Spring,4,No,Debit Card,Express,No,No,40,Bank Transfer,Bi-Weekly,Dulce,Abril,dulceabril@gmail.com,+1839-064-8656
3302,36,Female,Pants,Clothing,58,Oklahoma,XL,Charcoal,Summer,2.5,No,PayPal,Free Shipping,No,No,31,Credit Card,Fortnightly,Mara,Hashimoto,marahashimoto@gmail.com,+1945-610-4239
3303,36,Female,Blouse,Clothing,82,Alabama,XL,Beige,Winter,4.2,No,Venmo,Standard,No,No,31,Venmo,Bi-Weekly,Philip,Gent,philipgent@gmail.com,+1948-931-0432
3304,20,Female,Belt,Accessories,60,Mississippi,S,Turquoise,Summer,3.4,No,PayPal,Next Day Air,No,No,4,Credit Card,Fortnightly,Kathleen,Hanner,kathleenhanner@gmail.com,+1554-112-2290
3305,30,Female,Handbag,Accessories,79,Mississippi,XL,Orange,Fall,4.8,No,Debit Card,Next Day Air,No,No,36,Bank Transfer,Every 3 Months,Nereida,Magwood,nereidamagwood@gmail.com,+1444-395-4959
3306,34,Female,Hoodie,Clothing,41,Nebraska,L,Cyan,Summer,4.9,No,Bank Transfer,Standard,No,No,31,PayPal,Bi-Weekly,Gaston,Brumm,gastonbrumm@gmail.com,+1440-807-4446
3307,63,Female,Jacket,Outerwear,39,Colorado,L,Orange,Summer,3.6,No,Cash,Store Pickup,No,No,6,Venmo,Fortnightly,Etta,Hurn,ettahurn@gmail.com,+1172-104-3598
3308,18,Female,Scarf,Accessories,36,Pennsylvania,S,Green,Winter,4,No,Credit Card,Store Pickup,No,No,1,Cash,Monthly,Earlean,Melgar,earleanmelgar@gmail.com,+1938-553-7599
3309,55,Female,Jeans,Clothing,70,Utah,M,Pink,Fall,2.6,No,Venmo,Express,No,No,29,Cash,Monthly,Vincenza,Weiland,vincenzaweiland@gmail.com,+1534-486-8850
3310,48,Female,Handbag,Accessories,47,Massachusetts,M,Blue,Summer,3.1,No,Credit Card,Store Pickup,No,No,19,PayPal,Monthly,Fallon,Winward,fallonwinward@gmail.com,+1562-579-6201
3311,45,Female,Jacket,Outerwear,27,Iowa,M,Pink,Winter,3.6,No,Debit Card,Free Shipping,No,No,12,PayPal,Fortnightly,Arcelia,Bouska,arceliabouska@gmail.com,+1700-200-4856
3312,29,Female,Hat,Accessories,52,Florida,L,Blue,Summer,4,No,PayPal,Express,No,No,18,Bank Transfer,Annually,Franklyn,Unknow,franklynunknow@gmail.com,+1655-813-8184
3313,55,Female,Sneakers,Footwear,75,Louisiana,L,Black,Summer,3.9,No,Venmo,Next Day Air,No,No,45,Cash,Quarterly,Sherron,Ascencio,sherronascencio@gmail.com,+1951-535-9854
3314,55,Female,Hat,Accessories,30,Kansas,XL,Black,Fall,3.9,No,Cash,Express,No,No,45,Credit Card,Monthly,Marcel,Zabriskie,marcelzabriskie@gmail.com,+1410-215-7685
3315,55,Female,Socks,Clothing,94,Kansas,M,Violet,Spring,3.3,No,PayPal,Standard,No,No,8,Credit Card,Quarterly,Kina,Hazelton,kinahazelton@gmail.com,+1970-753-9491
